NAME,SECTION,START DATE,DAY,START,FINISH,LOCATION,PROFESSOR(S),SCHEDULING NOTES,DELIVERY MODE
Back to the top,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
HPS,,,,,,,,,
NAME,SECTION,START DATE,DAY,START,FINISH,LOCATION,PROFESSOR(S),SCHEDULING NOTES,DELIVERY MODE
HPS283H1S,LEC0101,2022-01-14,Fri,12:00,14:00,GB120,,,In Person
HPS283H1S,TUT0101,2022-01-11,Tue,12:00,13:00,BA2165,,,In Person
HPS283H1S,TUT0103,2022-01-10,Mon,16:00,17:00,BA2135,,,In Person
,,,,,,,,,
Back to the top,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
JRE,,,,,,,,,
NAME,SECTION,START DATE,DAY,START,FINISH,LOCATION,PROFESSOR(S),SCHEDULING NOTES,DELIVERY MODE
JRE300H1S,LEC0101,2022-01-11,Tue,15:00,18:00,GB220,"Douglas, Scott",,In Person
JRE300H1S,LEC0102,2022-01-11,Tue,18:00,21:00,BA1200,"Douglas, Scott",,In Person
JRE300H1S,LEC0103,2022-01-13,Thu,18:00,21:00,BA1220,,,In Person
JRE300H1S,TUT0101,2022-01-10,Mon,18:00,19:00,BA1220,,,In Person
JRE300H1S,TUT0102,2022-01-10,Mon,18:00,19:00,GB304,,,In Person
JRE300H1S,TUT0103,2022-01-10,Mon,19:00,20:00,GB304,,,In Person
JRE410H1S,LEC0101,2022-01-10,Mon,18:00,20:00,MY380,"Chuang, Steven Chuang",,In Person
JRE410H1S,LEC0102,2022-01-14,Fri,18:00,20:00,MY330,"Chuang, Steven Chuang",,In Person
JRE410H1S,LEC0103,2022-01-12,Wed,13:00,15:00,MY380,"Marzi, Elham",,In Person
JRE410H1S,PRA0101,2022-01-12,Wed,16:00,18:00,MY315,,,In Person
JRE410H1S,PRA0102,2022-01-12,Wed,16:00,18:00,MY370,,,In Person
JRE410H1S,PRA0103,2022-01-12,Wed,16:00,18:00,MY350,,,In Person
JRE410H1S,PRA0104,2022-01-12,Wed,18:00,20:00,MY430,,,In Person
JRE410H1S,PRA0105,2022-01-12,Wed,18:00,20:00,MY440,,,In Person
JRE410H1S,PRA0106,2022-01-12,Wed,18:00,20:00,MY370,,,In Person
JRE420H1S,LEC0101,2022-01-13,Thu,10:00,11:00,MY380,"Marzi, Elham",,In Person
JRE420H1S,LEC0101,2022-01-11,Tue,12:00,14:00,MY380,"Marzi, Elham",,In Person
JRE420H1S,LEC0102,2022-01-10,Mon,10:00,12:00,MY330,"Marzi, Elham",,In Person
JRE420H1S,LEC0102,2022-01-13,Thu,11:00,12:00,MY380,"Marzi, Elham",,In Person
JRE420H1S,LEC0103,2022-01-10,Mon,18:00,20:00,MY330,,,In Person
JRE420H1S,LEC0103,2022-01-14,Fri,17:00,18:00,MY380,,,In Person
JRE420H1S,PRA0101,2022-01-13,Thu,18:00,19:00,MY315,,,In Person
JRE420H1S,PRA0102,2022-01-13,Thu,18:00,19:00,MY370,,,In Person
JRE420H1S,PRA0103,2022-01-13,Thu,16:00,17:00,MY490,,,In Person
JRE420H1S,PRA0104,2022-01-13,Thu,16:00,17:00,MY370,,,In Person
JRE420H1S,PRA0105,2022-01-13,Thu,12:00,13:00,MY480,,,In Person
JRE420H1S,PRA0106,2022-01-13,Thu,12:00,13:00,MY320,,,In Person
,,,,,,,,,
Back to the top,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
MAT,,,,,,,,,
NAME,SECTION,START DATE,DAY,START,FINISH,LOCATION,PROFESSOR(S),SCHEDULING NOTES,DELIVERY MODE
MAT185H1S,LEC0101,2022-01-14,Fri,10:00,11:00,SF1101,"Burbulla, Dietrich",,In Person
MAT185H1S,LEC0101,2022-01-10,Mon,16:00,17:00,BA1130,"Burbulla, Dietrich",,In Person
MAT185H1S,LEC0101,2022-01-11,Tue,12:00,13:00,LM162,"Burbulla, Dietrich",,In Person
MAT185H1S,LEC0102,2022-01-14,Fri,9:00,10:00,MC102,"D'Eleuterio, Gabriele",,In Person
MAT185H1S,LEC0102,2022-01-10,Mon,12:00,13:00,BA1160,"D'Eleuterio, Gabriele",,In Person
MAT185H1S,LEC0102,2022-01-11,Tue,11:00,12:00,MC252,"D'Eleuterio, Gabriele",,In Person
MAT185H1S,TUT0101,2022-01-11,Tue,16:00,17:00,BA2145,,,In Person
MAT185H1S,TUT0102,2022-01-11,Tue,16:00,17:00,MY330,,,In Person
MAT185H1S,TUT0103,2022-01-11,Tue,16:00,17:00,WB130,,,In Person
MAT185H1S,TUT0104,2022-01-13,Thu,17:00,18:00,MY315,,,In Person
MAT185H1S,TUT0105,2022-01-13,Thu,17:00,18:00,MY370,,,In Person
MAT185H1S,TUT0106,2022-01-13,Thu,17:00,18:00,MY350,,,In Person
MAT185H1S,TUT0107,2022-01-10,Mon,10:00,11:00,MY370,,,In Person
MAT185H1S,TUT0108,2022-01-10,Mon,10:00,11:00,MY430,,,In Person
MAT185H1S,TUT0109,2022-01-10,Mon,10:00,11:00,MY440,,,In Person
MAT185H1S,TUT0110,2022-01-14,Fri,11:00,12:00,MY440,,,In Person
MAT185H1S,TUT0111,2022-01-14,Fri,11:00,12:00,MY320,,,In Person
MAT185H1S,TUT0112,2022-01-14,Fri,11:00,12:00,MY315,,,In Person
MAT186H1S,LEC0101,2022-01-14,Fri,11:00,12:00,SF3201,"Cohen, Shai",,In Person
MAT186H1S,LEC0101,2022-01-13,Thu,11:00,12:00,SF3201,"Cohen, Shai",,In Person
MAT186H1S,LEC0101,2022-01-11,Tue,11:00,12:00,SF3201,"Cohen, Shai",,In Person
MAT186H1S,TUT0101,2022-01-10,Mon,12:00,14:00,MY380,,,In Person
MAT187H1S,LEC0101,2022-01-11,Tue,9:00,10:00,MY150,"Parnell-Hendrickson, Sadiyya",,In Person
MAT187H1S,LEC0101,2022-01-14,Fri,10:00,11:00,MY150,"Parnell-Hendrickson, Sadiyya",,In Person
MAT187H1S,LEC0101,2022-01-13,Thu,10:00,11:00,MY150,"Parnell-Hendrickson, Sadiyya",,In Person
MAT187H1S,LEC0101,2022-01-11,Tue,9:00,10:00,MY150,"Parsch, Fabian Mario",,In Person
MAT187H1S,LEC0101,2022-01-14,Fri,10:00,11:00,MY150,"Parsch, Fabian Mario",,In Person
MAT187H1S,LEC0101,2022-01-13,Thu,10:00,11:00,MY150,"Parsch, Fabian Mario",,In Person
MAT187H1S,LEC0102,2022-01-10,Mon,10:00,11:00,ES1050,"Breeling, Michael James",,In Person
MAT187H1S,LEC0102,2022-01-13,Thu,9:00,10:00,MY150,"Breeling, Michael James",,In Person
MAT187H1S,LEC0102,2022-01-11,Tue,11:00,12:00,MY150,"Breeling, Michael James",,In Person
MAT187H1S,LEC0102,2022-01-10,Mon,10:00,11:00,ES1050,"Cohen, Shai",,In Person
MAT187H1S,LEC0102,2022-01-13,Thu,9:00,10:00,MY150,"Cohen, Shai",,In Person
MAT187H1S,LEC0102,2022-01-11,Tue,11:00,12:00,MY150,"Cohen, Shai",,In Person
MAT187H1S,LEC0103,2022-01-14,Fri,9:00,10:00,MY150,"Panchenko, Dmitriy",,In Person
MAT187H1S,LEC0103,2022-01-10,Mon,12:00,13:00,MY150,"Panchenko, Dmitriy",,In Person
MAT187H1S,LEC0103,2022-01-13,Thu,12:00,13:00,MY150,"Panchenko, Dmitriy",,In Person
MAT187H1S,LEC0103,2022-01-14,Fri,9:00,10:00,MY150,"Parsch, Fabian Mario",,In Person
MAT187H1S,LEC0103,2022-01-10,Mon,12:00,13:00,MY150,"Parsch, Fabian Mario",,In Person
MAT187H1S,LEC0103,2022-01-13,Thu,12:00,13:00,MY150,"Parsch, Fabian Mario",,In Person
MAT187H1S,TUT0101,2022-01-10,Mon,16:00,17:00,MY380,,,In Person
MAT187H1S,TUT0102,2022-01-13,Thu,12:00,13:00,WB130,,,In Person
MAT187H1S,TUT0103,2022-01-12,Wed,15:00,16:00,MY360,,,In Person
MAT187H1S,TUT0104,2022-01-12,Wed,15:00,16:00,MY380,,,In Person
MAT187H1S,TUT0105,2022-01-10,Mon,10:00,11:00,WB130,,,In Person
MAT187H1S,TUT0106,2022-01-14,Fri,15:00,16:00,MY380,,,In Person
MAT187H1S,TUT0107,2022-01-10,Mon,12:00,13:00,MY330,,,In Person
MAT187H1S,TUT0108,2022-01-12,Wed,12:00,13:00,WB130,,,In Person
MAT187H1S,TUT0109,2022-01-14,Fri,11:00,12:00,MY360,,,In Person
MAT187H1S,TUT0110,2022-01-14,Fri,16:00,17:00,MY330,,,In Person
MAT187H1S,TUT0111,2022-01-12,Wed,11:00,12:00,SF3201,,,In Person
MAT187H1S,TUT0112,2022-01-14,Fri,11:00,12:00,MY380,,,In Person
MAT187H1S,TUT0113,2022-01-11,Tue,11:00,12:00,MY330,,,In Person
MAT187H1S,TUT0114,2022-01-11,Tue,17:00,18:00,WB130,,,In Person
MAT187H1S,TUT0115,2022-01-12,Wed,11:00,12:00,WB130,,,In Person
MAT187H1S,TUT0116,2022-01-10,Mon,13:00,14:00,MY330,,,In Person
MAT188H1S,LEC0101,2022-01-12,Wed,14:00,15:00,WB130,,,In Person
MAT188H1S,LEC0101,2022-01-10,Mon,14:00,15:00,MY380,,,In Person
MAT188H1S,LEC0101,2022-01-13,Thu,14:00,15:00,MY380,,,In Person
MAT188H1S,PRA0101,2022-01-11,Tue,14:00,15:00,GB150,,,In Person
MAT188H1S,PRA0101,2022-01-11,Tue,14:00,15:00,WB255,,,In Person
MAT188H1S,TUT0101,2022-01-10,Mon,15:00,17:00,BA1200,,,In Person
MAT234H1S,LEC0101,2022-01-14,Fri,15:00,16:00,BA1190,"Breeling, Michael James",,In Person
MAT234H1S,LEC0101,2022-01-10,Mon,15:00,16:00,BA1190,"Breeling, Michael James",,In Person
MAT234H1S,LEC0101,2022-01-12,Wed,15:00,16:00,BA1190,"Breeling, Michael James",,In Person
MAT234H1S,LEC0101,2022-01-14,Fri,15:00,16:00,BA1190,"Cui, Xiaoyue",,In Person
MAT234H1S,LEC0101,2022-01-10,Mon,15:00,16:00,BA1190,"Cui, Xiaoyue",,In Person
MAT234H1S,LEC0101,2022-01-12,Wed,15:00,16:00,BA1190,"Cui, Xiaoyue",,In Person
MAT234H1S,LEC0102,2022-01-14,Fri,16:00,17:00,SF3202,"Breeling, Michael James",,In Person
MAT234H1S,LEC0102,2022-01-10,Mon,16:00,17:00,SF3202,"Breeling, Michael James",,In Person
MAT234H1S,LEC0102,2022-01-12,Wed,16:00,17:00,SF3202,"Breeling, Michael James",,In Person
MAT234H1S,LEC0102,2022-01-14,Fri,16:00,17:00,SF3202,"Cui, Xiaoyue",,In Person
MAT234H1S,LEC0102,2022-01-10,Mon,16:00,17:00,SF3202,"Cui, Xiaoyue",,In Person
MAT234H1S,LEC0102,2022-01-12,Wed,16:00,17:00,SF3202,"Cui, Xiaoyue",,In Person
MAT234H1S,TUT0101,2022-01-13,Thu,15:00,16:30,GB244,,,In Person
MAT234H1S,TUT0102,2022-01-13,Thu,13:00,14:30,BA1240,,,In Person
MAT234H1S,TUT0103,2022-01-11,Tue,15:00,16:30,GB303,,,In Person
MAT234H1S,TUT0104,2022-01-11,Tue,16:30,18:00,GB303,,,In Person
,,,,,,,,,
Back to the top,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
MIE,,,,,,,,,
NAME,SECTION,START DATE,DAY,START,FINISH,LOCATION,PROFESSOR(S),SCHEDULING NOTES,DELIVERY MODE
MIE100H1S,LEC0101,2022-01-10,Mon,11:00,12:00,MC254,"Sullivan, Pierre",,In Person
MIE100H1S,LEC0101,2022-01-13,Thu,11:00,12:00,MC254,"Sullivan, Pierre",,In Person
MIE100H1S,LEC0101,2022-01-12,Wed,11:00,12:00,MC254,"Sullivan, Pierre",,In Person
MIE100H1S,LEC0102,2022-01-14,Fri,9:00,10:00,BA1170,,,In Person
MIE100H1S,LEC0102,2022-01-10,Mon,10:00,11:00,BA1170,,,In Person
MIE100H1S,LEC0102,2022-01-12,Wed,10:00,11:00,BA1170,,,In Person
MIE100H1S,LEC0103,2022-01-12,Wed,10:00,11:00,MP202,"You, Lidan",,In Person
MIE100H1S,LEC0103,2022-01-10,Mon,11:00,12:00,SF3202,"You, Lidan",,In Person
MIE100H1S,LEC0103,2022-01-13,Thu,11:00,12:00,SF3202,"You, Lidan",,In Person
MIE100H1S,LEC0104,2022-01-10,Mon,17:00,18:00,BA1190,"Sinclair, Anthony",,In Person
MIE100H1S,LEC0104,2022-01-13,Thu,17:00,18:00,BA1190,"Sinclair, Anthony",,In Person
MIE100H1S,LEC0104,2022-01-12,Wed,17:00,18:00,BA1190,"Sinclair, Anthony",,In Person
MIE100H1S,LEC0105,2022-01-14,Fri,16:00,17:00,GB119,"Sinclair, Anthony",,In Person
MIE100H1S,LEC0105,2022-01-12,Wed,16:00,17:00,GB119,"Sinclair, Anthony",,In Person
MIE100H1S,LEC0105,2022-01-11,Tue,15:00,16:00,MC254,"Sinclair, Anthony",,In Person
MIE100H1S,LEC0106,2022-01-10,Mon,17:00,18:00,GB119,"Ben Mrad, Ridha",,In Person
MIE100H1S,LEC0106,2022-01-13,Thu,17:00,18:00,GB119,"Ben Mrad, Ridha",,In Person
MIE100H1S,LEC0106,2022-01-12,Wed,17:00,18:00,GB119,"Ben Mrad, Ridha",,In Person
MIE100H1S,TUT0101,2022-01-13,Thu,12:00,14:00,WB119,,,In Person
MIE100H1S,TUT0102,2022-01-12,Wed,9:00,11:00,GB304,,,In Person
MIE100H1S,TUT0103,2022-01-13,Thu,16:00,18:00,SF3202,,,In Person
MIE100H1S,TUT0104,2022-01-13,Thu,14:00,16:00,GB304,,,In Person
MIE100H1S,TUT0105,2022-01-13,Thu,12:00,14:00,SF3202,,,In Person
MIE100H1S,TUT0106,2022-01-10,Mon,15:00,17:00,SF2202,,,In Person
MIE100H1S,TUT0107,2022-01-12,Wed,12:00,14:00,SF2202,,,In Person
MIE100H1S,TUT0108,2022-01-12,Wed,9:00,11:00,SF3202,,,In Person
MIE100H1S,TUT0109,2022-01-10,Mon,13:00,15:00,GB304,,,In Person
MIE100H1S,TUT0110,2022-01-10,Mon,13:00,15:00,SF2202,,,In Person
MIE100H1S,TUT0111,2022-01-14,Fri,10:00,12:00,GB248,,,In Person
MIE100H1S,TUT0112,2022-01-13,Thu,14:00,16:00,SF3202,,,In Person
MIE191H1S,LEC0101,2022-01-14,Fri,14:00,15:00,SF1105,"Bussmann, Markus",,In Person
MIE210H1S,LEC0101,2022-01-10,Mon,17:00,18:00,SF1105,"Chandra, Sanjeev",,In Person
MIE210H1S,LEC0101,2022-01-12,Wed,17:00,18:00,SF1105,"Chandra, Sanjeev",,In Person
MIE210H1S,LEC0101,2022-01-13,Thu,17:00,18:00,BA1160,"Chandra, Sanjeev",,In Person
MIE210H1S,PRA0101,2022-01-13,Thu,9:00,12:00,MC120,,occurs once every two weeks,In Person
MIE210H1S,PRA0102,2022-01-13,Thu,9:00,12:00,MC120,,occurs once every two weeks,In Person
MIE210H1S,PRA0103,2022-01-10,Mon,12:00,15:00,MC120,,occurs once every two weeks,In Person
MIE210H1S,PRA0104,2022-01-10,Mon,12:00,15:00,MC120,,occurs once every two weeks,In Person
MIE210H1S,PRA0105,2022-01-13,Thu,12:00,15:00,MC120,,occurs once every two weeks,In Person
MIE210H1S,PRA0106,2022-01-13,Thu,12:00,15:00,MC120,,occurs once every two weeks,In Person
MIE210H1S,TUT0101,2022-01-14,Fri,12:00,13:00,WB130,,,In Person
MIE210H1S,TUT0102,2022-01-14,Fri,12:00,13:00,MY380,,,In Person
MIE210H1S,TUT0103,2022-01-13,Thu,15:00,16:00,MY330,,,In Person
MIE210H1S,TUT0104,2022-01-13,Thu,15:00,16:00,BA2175,,,In Person
MIE221H1S,LEC0101,2022-01-14,Fri,9:00,10:00,WB116,"Benhabib, Bensiyon",,In Person
MIE221H1S,LEC0101,2022-01-11,Tue,10:00,12:00,MS3153,"Benhabib, Bensiyon",,In Person
MIE221H1S,LEC0101,2022-01-14,Fri,9:00,10:00,WB116,"Olechowski, Alison",,In Person
MIE221H1S,LEC0101,2022-01-11,Tue,10:00,12:00,MS3153,"Olechowski, Alison",,In Person
MIE221H1S,PRA0101,2022-01-10,Mon,10:00,12:00,MB71,,,In Person
MIE221H1S,PRA0102,2022-01-11,Tue,15:00,17:00,MB71,,,In Person
MIE221H1S,PRA0103,2022-01-14,Fri,12:00,14:00,MB71,,,In Person
MIE221H1S,PRA0104,2022-01-12,Wed,13:00,15:00,MB71,,,In Person
MIE221H1S,PRA0105,2022-01-10,Mon,12:00,14:00,MB71,,,In Person
MIE221H1S,TUT0101,2022-01-11,Tue,16:00,17:00,GB304,,,In Person
MIE221H1S,TUT0102,2022-01-13,Thu,16:00,17:00,WB119,,,In Person
MIE221H1S,TUT0103,2022-01-12,Wed,13:00,14:00,BA1200,,,In Person
MIE221H1S,TUT0104,2022-01-14,Fri,11:00,12:00,WB119,,,In Person
MIE222H1S,LEC0101,2022-01-11,Tue,13:00,15:00,MS3153,"Meguid, Shaker",,In Person
MIE222H1S,LEC0101,2022-01-14,Fri,14:00,15:00,HS610,"Meguid, Shaker",,In Person
MIE222H1S,PRA0101,2022-01-12,Wed,12:00,15:00,MB123,,occurs once every two weeks,In Person
MIE222H1S,PRA0101,2022-01-12,Wed,12:00,15:00,MC215,,occurs once every two weeks,In Person
MIE222H1S,PRA0102,2022-01-19,Wed,12:00,15:00,MB123,,occurs once every two weeks,In Person
MIE222H1S,PRA0102,2022-01-19,Wed,12:00,15:00,MC215,,occurs once every two weeks,In Person
MIE222H1S,PRA0103,2022-01-12,Wed,9:00,12:00,MB123,,occurs once every two weeks,In Person
MIE222H1S,PRA0103,2022-01-12,Wed,9:00,12:00,MC215,,occurs once every two weeks,In Person
MIE222H1S,PRA0104,2022-01-19,Wed,9:00,12:00,MB123,,occurs once every two weeks,In Person
MIE222H1S,PRA0104,2022-01-19,Wed,9:00,12:00,MC215,,occurs once every two weeks,In Person
MIE222H1S,TUT0101,2022-01-19,Wed,12:00,15:00,BA1240,,occurs once every two weeks,In Person
MIE222H1S,TUT0101,2022-01-19,Wed,12:00,15:00,WB219,,occurs once every two weeks,In Person
MIE222H1S,TUT0102,2022-01-12,Wed,12:00,15:00,BA1240,,occurs once every two weeks,In Person
MIE222H1S,TUT0102,2022-01-12,Wed,12:00,15:00,WB219,,occurs once every two weeks,In Person
MIE222H1S,TUT0103,2022-01-19,Wed,9:00,12:00,BA1230,,occurs once every two weeks,In Person
MIE222H1S,TUT0103,2022-01-19,Wed,9:00,12:00,BA2139,,occurs once every two weeks,In Person
MIE222H1S,TUT0104,2022-01-12,Wed,9:00,12:00,BA1230,,occurs once every two weeks,In Person
MIE222H1S,TUT0104,2022-01-12,Wed,9:00,12:00,BA2139,,occurs once every two weeks,In Person
MIE237H1S,LEC0101,2022-01-14,Fri,9:00,11:00,MP102,,,In Person
MIE237H1S,LEC0101,2022-01-10,Mon,17:00,18:00,MP102,,,In Person
MIE237H1S,PRA0101,2022-01-13,Thu,15:00,16:00,GB150,,,In Person
MIE237H1S,PRA0102,2022-01-14,Fri,14:00,15:00,MB123,,,In Person
MIE237H1S,PRA0103,2022-01-14,Fri,14:00,15:00,WB255,,,In Person
MIE237H1S,TUT0101,2022-01-12,Wed,10:00,12:00,BA1190,,,In Person
MIE237H1S,TUT0102,2022-01-13,Thu,14:00,16:00,GB221,,,In Person
MIE240H1S,LEC0101,2022-01-14,Fri,12:00,13:00,BA1130,"Alfred, Myrtede",,In Person
MIE240H1S,LEC0101,2022-01-12,Wed,12:00,14:00,BA1130,"Alfred, Myrtede",,In Person
MIE240H1S,TUT0101,2022-01-11,Tue,15:00,17:00,MY315,,,In Person
MIE240H1S,TUT0102,2022-01-11,Tue,15:00,17:00,BA2185,,,In Person
MIE240H1S,TUT0103,2022-01-11,Tue,15:00,17:00,BA2175,,,In Person
MIE240H1S,TUT0104,2022-01-11,Tue,15:00,17:00,BA2139,,,In Person
MIE253H1S,LEC0101,2022-01-11,Tue,9:00,11:00,SF1101,"Sneha, Sneha",,In Person
MIE253H1S,LEC0101,2022-01-13,Thu,12:00,13:00,BA1130,"Sneha, Sneha",,In Person
MIE253H1S,PRA0101,2022-01-10,Mon,15:00,17:00,MY030,,,In Person
MIE253H1S,PRA0101,2022-01-10,Mon,15:00,17:00,MB123,,,In Person
MIE253H1S,PRA0101,2022-01-10,Mon,15:00,17:00,RS303,,,In Person
MIE262H1S,LEC0101,2022-01-13,Thu,16:00,18:00,MS3153,"Aleman, Dionne",,In Person
MIE262H1S,LEC0101,2022-01-10,Mon,11:00,12:00,PBB150,"Aleman, Dionne",,In Person
MIE262H1S,PRA0101,2022-01-12,Wed,15:00,17:00,RS303,,,In Person
MIE262H1S,PRA0102,2022-01-13,Thu,9:00,11:00,MB123,,,In Person
MIE262H1S,PRA0103,2022-01-12,Wed,15:00,17:00,MB123,,,In Person
MIE262H1S,TUT0101,2022-01-13,Thu,11:00,12:00,,,,In Person
MIE262H1S,TUT0102,2022-01-12,Wed,11:00,12:00,GB304,,,In Person
MIE263H1S,LEC0101,2022-01-14,Fri,11:00,12:00,BA1130,"Lam, Janet",,In Person
MIE263H1S,LEC0101,2022-01-11,Tue,12:00,14:00,BA1130,"Lam, Janet",,In Person
MIE263H1S,TUT0101,2022-01-10,Mon,12:00,14:00,GB244,,,In Person
MIE263H1S,TUT0102,2022-01-10,Mon,12:00,14:00,GB248,,,In Person
MIE304H1S,LEC0101,2022-01-14,Fri,9:00,10:00,SF2202,"Frances, Daniel",,In Person
MIE304H1S,LEC0101,2022-01-13,Thu,9:00,10:00,SF2202,"Frances, Daniel",,In Person
MIE304H1S,LEC0101,2022-01-11,Tue,9:00,10:00,SF2202,"Frances, Daniel",,In Person
MIE304H1S,PRA0101,2022-01-11,Tue,12:00,15:00,MB123,,,In Person
MIE304H1S,PRA0102,2022-01-11,Tue,15:00,18:00,MB123,,,In Person
MIE311H1S,LEC0101,2022-01-10,Mon,15:00,16:00,GB120,"Bazylak, Aimy",,In Person
MIE311H1S,LEC0101,2022-01-13,Thu,15:00,16:00,GB120,"Bazylak, Aimy",,In Person
MIE311H1S,LEC0101,2022-01-12,Wed,15:00,16:00,GB120,"Bazylak, Aimy",,In Person
MIE311H1S,PRA0101,2022-01-11,Tue,15:00,18:00,MC120,,,In Person
MIE311H1S,PRA0102,2022-01-14,Fri,12:00,15:00,MC120,,,In Person
MIE311H1S,PRA0103,2022-01-10,Mon,9:00,12:00,MC120,,,In Person
MIE313H1S,LEC0101,2022-01-14,Fri,10:00,12:00,WB116,"Montazeri, Hanif",,In Person
MIE313H1S,LEC0101,2022-01-12,Wed,13:00,14:00,HS610,"Montazeri, Hanif",,In Person
MIE313H1S,PRA0101,2022-01-14,Fri,12:00,14:00,MC215,,,In Person
MIE313H1S,PRA0102,2022-01-14,Fri,16:00,18:00,MC215,,,In Person
MIE313H1S,PRA0103,2022-01-11,Tue,10:00,12:00,MC215,,,In Person
MIE313H1S,PRA0104,2022-01-10,Mon,9:00,11:00,MC215,,,In Person
MIE313H1S,PRA0105,2022-01-13,Thu,10:00,12:00,MC215,,,In Person
MIE313H1S,PRA0106,2022-01-12,Wed,16:00,18:00,MC215,,,In Person
MIE313H1S,TUT0101,2022-01-13,Thu,16:00,18:00,BA2185,,,In Person
MIE313H1S,TUT0102,2022-01-13,Thu,16:00,18:00,BA2175,,,In Person
MIE313H1S,TUT0103,2022-01-13,Thu,16:00,18:00,BA2165,,,In Person
MIE313H1S,TUT0104,2022-01-13,Thu,16:00,18:00,MY360,,,In Person
MIE315H1S,LEC0101,2022-01-12,Wed,9:00,12:00,LM161,"Golovin, Kevin Bram",,In Person
MIE315H1S,LEC0102,2022-01-12,Wed,9:00,12:00,GB120,"Golovin, Kevin Bram",,In Person
MIE315H1S,TUT0101,2022-01-10,Mon,17:00,18:00,BA1210,,,In Person
MIE315H1S,TUT0101,2022-01-10,Mon,17:00,18:00,MY380,,,In Person
MIE315H1S,TUT0102,2022-01-12,Wed,18:00,19:00,BA1240,,,In Person
MIE315H1S,TUT0102,2022-01-12,Wed,18:00,19:00,MY330,,,In Person
MIE320H1S,LEC0101,2022-01-11,Tue,18:00,19:00,BA1210,"Naguib, Hani",,In Person
MIE320H1S,LEC0101,2022-01-14,Fri,12:00,14:00,GB220,"Naguib, Hani",,In Person
MIE320H1S,PRA0101,2022-01-10,Mon,15:00,18:00,GB150,,,In Person
MIE320H1S,PRA0102,2022-01-11,Tue,15:00,18:00,RS303,,,In Person
MIE320H1S,TUT0101,2022-01-13,Thu,10:00,12:00,BA2159,,,In Person
MIE320H1S,TUT0102,2022-01-13,Thu,9:00,11:00,BA2195,,,In Person
MIE334H1S,LEC0101,2022-01-10,Mon,14:00,15:00,GB119,"Steinman, David",,In Person
MIE334H1S,LEC0101,2022-01-13,Thu,14:00,15:00,GB119,"Steinman, David",,In Person
MIE334H1S,LEC0101,2022-01-12,Wed,14:00,15:00,GB119,"Steinman, David",,In Person
MIE334H1S,LEC0102,2022-01-10,Mon,12:00,13:00,GB120,"Steinman, David",,In Person
MIE334H1S,LEC0102,2022-01-12,Wed,12:00,13:00,GB120,"Steinman, David",,In Person
MIE334H1S,LEC0102,2022-01-14,Fri,14:00,15:00,GB120,"Steinman, David",,In Person
MIE334H1S,TUT0101,2022-01-10,Mon,18:00,21:00,MB123,,,In Person
MIE334H1S,TUT0101,2022-01-10,Mon,18:00,21:00,RS303,,,In Person
MIE334H1S,TUT0102,2022-01-10,Mon,18:00,21:00,MB123,,,In Person
MIE334H1S,TUT0102,2022-01-10,Mon,18:00,21:00,RS303,,,In Person
MIE335H1S,LEC0101,2022-01-12,Wed,10:00,12:00,BA1130,"Bodur, Merve",,In Person
MIE335H1S,LEC0101,2022-01-14,Fri,9:00,10:00,BA1160,"Bodur, Merve",,In Person
MIE335H1S,PRA0101,2022-01-14,Fri,16:00,17:00,MB123,,,In Person
MIE335H1S,PRA0102,2022-01-14,Fri,15:00,16:00,MB123,,,In Person
MIE335H1S,TUT0101,2022-01-10,Mon,17:00,18:00,GB304,,,In Person
MIE335H1S,TUT0102,2022-01-11,Tue,11:00,12:00,BA1230,,,In Person
MIE345H1S,LEC0101,2022-01-14,Fri,12:00,15:00,WB219,"Eisen, Paul",,In Person
MIE345H1S,TUT0101,2022-01-11,Tue,9:00,11:00,MY330,,,In Person
MIE346H1S,LEC0101,2022-01-13,Thu,12:00,14:00,WB116,"Mackay, Matthew",,In Person
MIE346H1S,LEC0101,2022-01-10,Mon,13:00,14:00,WB116,"Mackay, Matthew",,In Person
MIE346H1S,PRA0101,2022-01-10,Mon,9:00,12:00,MC402,,occurs once every two weeks,In Person
MIE346H1S,PRA0102,2022-01-10,Mon,9:00,12:00,MC402,,occurs once every two weeks,In Person
MIE346H1S,PRA0103,2022-01-11,Tue,12:00,15:00,MC402,,occurs once every two weeks,In Person
MIE346H1S,PRA0104,2022-01-11,Tue,12:00,15:00,MC402,,occurs once every two weeks,In Person
MIE346H1S,PRA0105,2022-01-11,Tue,15:00,18:00,MC402,,occurs once every two weeks,In Person
MIE346H1S,TUT0101,2022-01-12,Wed,16:00,17:00,SF1101,,,In Person
MIE346H1S,TUT0102,2022-01-10,Mon,16:00,17:00,GB220,,,In Person
MIE363H1S,LEC0101,2022-01-13,Thu,16:00,18:00,MC252,"Carter, Michael",,In Person
